BAC Date,C Date,GS Date,JPM Date,MS Date,WFC Date,BAC,BAC Adj Close,BAC Close,BAC High,BAC Low,BAC Open,BAC Volume,Bank Ticker Stock Info,C,C Adj Close,C Close,C High,C Low,C Open,C Volume,Correlation 1-2,Correlation 1-3,Correlation 1-4,Correlation 1-5,Correlation 1-6,Correlation 2-3,Correlation 2-4,Correlation 2-5,Correlation 2-6,Correlation 3-4,Correlation 3-5,Correlation 3-6,Correlation 4-5,Correlation 4-6,Correlation 5-6,GS,GS Adj Close,GS Close,GS High,GS Low,GS Open,GS Volume,JPM,JPM Adj Close,JPM Close,JPM High,JPM Low,JPM Open,JPM Volume,MS,MS Adj Close,MS Close,MS High,MS Low,MS Open,MS Volume,WFC,WFC Adj Close,WFC Close,WFC High,WFC Low,WFC Open,WFC Volume
02-10-2008,02-10-2008,02-10-2008,02-10-2008,02-10-2008,02-10-2008,60475180.12,31.16314697,36.36999893,38.43999863,36.31000137,37.84000015,60475000,692,10877608.25,196.6476593,225,235,220,231.6000061,10876500,,,,,,,,,,,,,,,,10895335.68,110.7063522,131.5399933,133.2100067,128.0500031,132.1699982,10894700,53944932.61,36.94084549,49.84999847,49.84999847,46.72000122,49.25,53944700,17881513.93,18.58501625,23.20999908,25.12000084,23.10000038,23.90999985,17881400,39351469.99,25.15767288,35.15999985,37.65999985,35.00999832,37,39351300
03-10-2008,03-10-2008,03-10-2008,03-10-2008,03-10-2008,03-10-2008,71040874.4,29.54373169,34.47999954,38.5,34.02000046,37.86000061,71040700,693,29572824.38,160.3770447,183.5,209,177,194.5,29571900,,,,,,,,,,,,,,,,16081337.51,107.7270355,128,142,126.9400024,132.8399963,16080700,68639226.08,34.01374054,45.90000153,50.63000107,45.22999954,50.31000137,68639000,30168516.71,19.15353394,23.92000008,26.72999954,22.51000023,24.39999962,30168400,81074870.72,24.72836304,34.56000137,38.95000076,34.5,37.97999954,81074700
06-10-2008,06-10-2008,06-10-2008,06-10-2008,06-10-2008,06-10-2008,82372355.88,27.60727882,32.22000122,33.49000168,30.78000069,31.78000069,82372200,694,15922940.76,152.1616058,174.1000061,181.1999969,161,172.3000031,15922100,,,,,,,,,,,,,,,,21368592.63,104.3605499,124,127.1699982,115,122.0999985,21368000,63065506.95,32.6057663,44,45.15000153,41.70000076,43.49000168,63065300,27017909.38,18.81722641,23.5,24.39999962,20.17000008,22.48999977,27017800,59028158.41,24.0700798,33.63999939,35.47999954,31.92000008,33.29999924,59028000
07-10-2008,07-10-2008,07-10-2008,07-10-2008,07-10-2008,07-10-2008,143285127.8,20.3670063,23.77000046,30.23999977,23.77000046,29.64999962,143285000,695,12776597.91,132.4094086,151.5,182,150,182,12775800,,,,,,,,,,,,,,,,17184578.83,96.786026,115,127.5100021,112.0199966,127.5100021,17184000,62396398.94,29.13770866,39.3199997,45.74000168,39.31000137,45.43000031,62396200,90486694.47,14.13293552,17.64999962,24.28000069,14.13000011,24.28000069,90486600,45277952.18,21.894907,30.60000038,34.99000168,30.60000038,34.09999847,45277800
08-10-2008,08-10-2008,08-10-2008,08-10-2008,08-10-2008,08-10-2008,322727805.1,18.93609619,22.10000038,23.70000076,20.01000023,20.35000038,322727700,696,15607019.15,125.8544769,144,162.8999939,140.5,145.8999939,15606300,,,,,,,,,,,,,,,,18224346.65,95.10277557,113,121,107.5500031,110,18223800,75686989.4,29.12287903,39.29999924,43.54999924,38.5,38.93000031,75686800,40961482.94,13.45231342,16.79999924,19.46999931,16.22999954,16.98999977,40961400,57472947.66,22.82508278,31.89999962,33.75999832,29.21999931,29.95000076,57472800
09-10-2008,09-10-2008,09-10-2008,09-10-2008,09-10-2008,09-10-2008,197845703.3,16.81969833,19.62999916,24,19.51000023,23.32999992,197845600,697,18931380.31,113.006813,129.3000031,155,129.3000031,153.6999969,18930700,,,,,,,,,,,,,,,,28151023.34,85.29792786,101.3499985,118.9400024,100,117.75,28150500,88790484.26,27.18135071,36.68000031,42.68999863,36.68000031,41.02999878,88790300,102865470.6,9.969127655,12.44999981,18.29999924,11.94999981,17.97999954,102865400,122764739.1,19.49791527,27.25,33.0699997,26.18000031,33.06000137,122764600
10-10-2008,10-10-2008,10-10-2008,10-10-2008,10-10-2008,10-10-2008,212897799.3,17.88218117,20.87000084,22.14999962,18.98999977,19.39999962,212897700,698,26082252.82,123.3199005,141.1000061,148,120,120.4000015,26081600,,,,,,,,,,,,,,,,71313123.05,74.73561859,88.80000305,99.40000153,74,86.11000061,71312700,112976584.5,30.85692024,41.63999939,42,35.02000046,35.02999878,112976400,206852944.6,7.751095772,9.680000305,11.30000019,6.710000038,9.18999958,206852900,122081428.5,20.25636482,28.30999947,29.53000069,25,25.43000031,122081300
13-10-2008,13-10-2008,13-10-2008,13-10-2008,13-10-2008,13-10-2008,169776512.1,19.52731323,22.79000092,24.30999947,21.64999962,23.78000069,169776400,699,16384059.95,137.6533203,157.5,162.6000061,145.1999969,157,16383300,,,,,,,,,,,,,,,,45401010,93.41954041,111,115.6500015,91,98.93000031,45400500,81629100.76,31.11627007,41.99000168,44.08000183,39.65999985,43.90999985,81628900,199684079.7,14.49326897,18.10000038,19.05999947,12.65999985,15.43000031,199684000,69324141.36,21.75180054,30.39999962,31,27.55999947,30.64999962,69324000
14-10-2008,14-10-2008,14-10-2008,14-10-2008,14-10-2008,14-10-2008,213923427.9,22.73187828,26.53000069,27.20999908,25,26.43000031,213923300,700,25353099.84,162.7368164,186.1999969,192.5,173.6000061,184.8000031,25352200,,,,,,,,,,,,,,,,41605897.62,103.4347916,122.9000015,128,117.3199997,125.9700012,41605300,95289097.42,30.16774559,40.70999908,43.54999924,39.65999985,43.33000183,95288900,138505005.5,17.5680809,21.94000053,24.20000076,20.54999924,21.20999908,138504900,96432356.42,23.98422241,33.52000046,34.16999817,31.78000069,32.97000122,96432200
15-10-2008,15-10-2008,15-10-2008,15-10-2008,15-10-2008,15-10-2008,118299019.3,20.40984154,23.8199997,26.07999992,23.60000038,25.39999962,118298900,701,15328618.35,141.8484802,162.3000031,179.3000031,160,174.8999939,15327800,,,,,,,,,,,,,,,,22250654.33,95.22901154,113.1500015,120.7099991,110.7900009,114.4499969,22250100,84755886.13,28.52264404,38.49000168,41.79000092,38,39.33000183,84755700,86911191.13,14.69817162,18.12999916,20.45999908,17.61000061,20.22999954,86911100,95036456.56,23.86259079,33.34999847,35.02999878,32.02000046,32.29999924,95036300
16-10-2008,16-10-2008,16-10-2008,16-10-2008,16-10-2008,16-10-2008,132357116.6,20.77828598,24.25,25.02000046,22.11000061,24.40999985,132357000,702,17093473.36,138.9642792,159,168.8000031,146.5,160.1000061,17092700,,,,,,,,,,,,,,,,27902244.49,94.59780884,112.4000015,118.4899979,104,115,27901700,75112586.82,30.00470543,40.49000168,41,36.31000137,39.02000046,75112400,63120588.62,15.15216541,18.69000053,19.25,16.93000031,18.60000038,63120500,73953755.4,24.25612259,33.90000153,34.31000137,30.04000092,32.88999939,73953600
17-10-2008,17-10-2008,17-10-2008,17-10-2008,17-10-2008,17-10-2008,113718114.6,19.91288567,23.23999977,24.78000069,23.15999985,23.54000092,113718000,703,15738649.45,130.0496368,148.8000031,168.3000031,148.1000061,154.1999969,15737900,,,,,,,,,,,,,,,,18414046.33,96.19688416,114.3000031,118.5899963,107,110.2399979,18413500,60991388.56,29.14511299,39.33000183,41.38999939,39.06000137,39.63000107,60991200,46656990.59,15.59806538,19.23999977,20.26000023,17.52000046,17.96999931,46656900,67021654.61,22.93956566,32.06000137,34.43999863,31.77000046,33.40000153,67021500
20-10-2008,20-10-2008,20-10-2008,20-10-2008,20-10-2008,20-10-2008,84863016.69,20.90681458,24.39999962,24.45000076,23.01000023,23.92000008,84862900,704,10725535.49,131.8850098,150.8999939,154,146.8999939,151.8000031,10724800,,,,,,,,,,,,,,,,16908880.76,102.2565384,121.5,123.8000031,115.6500015,117.5500031,16908300,44732290.3,30.13069725,40.65999985,40.70000076,38.79999924,40.00999832,44732100,32972495.83,16.02773666,19.77000046,20.79000092,19.0699997,20.17000008,32972400,52147352.12,23.06120682,32.22999954,33,31.10000038,32.72999954,52147200
21-10-2008,21-10-2008,21-10-2008,21-10-2008,21-10-2008,21-10-2008,75498317.08,20.53837204,23.96999931,24.92000008,23.70000076,23.95000076,75498200,705,17138495.53,123.9316864,141.8000031,148,136.3999939,145.3999939,17137800,,,,,,,,,,,,,,,,13588586.77,102.1302872,121.3499985,123.6200027,118.8300018,120.8399963,13588000,41780889.98,29.448946,39.74000168,41.27000046,39.59999847,39.91999817,41780700,40227197.54,16.37634087,20.20000076,21.47999954,19.34000015,20.13999939,40227100,52862453.11,23.35456085,32.63999939,34,31.54000092,31.57999992,52862300
22-10-2008,22-10-2008,22-10-2008,22-10-2008,22-10-2008,22-10-2008,99175111.57,19.41592407,22.65999985,24.38999939,21.65999985,23.44000053,99175000,706,13715458.72,116.41539,133.1999969,142,130.1000061,137,13714800,,,,,,,,,,,,,,,,15459660.28,96.83652496,115.0599976,120.1900024,111,117.1900024,15459100,60825379.92,27.54445648,37.16999817,40.04999924,36.00999832,39.15000153,60825200,37919692.63,15.67102242,19.32999992,20.19000053,18.12999916,19.30999947,37919600,65131647.86,22.39577484,31.29999924,32.5,29.8199997,31.84000015,65131500
23-10-2008,23-10-2008,23-10-2008,23-10-2008,23-10-2008,23-10-2008,97335010.05,19.70724297,23,23.20000076,21.55999947,22.57999992,97334900,707,14478538.68,114.5800705,131.1000061,136,125,132,14477900,,,,,,,,,,,,,,,,25530131.93,91.66165924,108.5800018,116,101.7099991,113.9800034,25529600,63917177.83,28.04836273,37.84999847,38.75,35.8199997,37.36000061,63917000,39650089.09,14.65763474,18.07999992,19.75,17.38999939,19.20999908,39650000,63126246.02,22.41723824,31.32999992,31.89999962,29.15999985,31.20999908,63126100
24-10-2008,24-10-2008,24-10-2008,24-10-2008,24-10-2008,24-10-2008,106423002.4,18.05354309,21.0699997,22.27000046,20.48999977,20.48999977,106422900,708,12845095,106.1023178,121.4000015,128,119.5,120,12844500,,,,,,,,,,,,,,,,24495282.16,84.7562027,100.4000015,105,96,96,24494800,61968969.05,26.25504684,35.43000031,37.72999954,34.50999832,35.11999893,61968800,42625777.94,13.3929224,16.52000046,17.07999992,15.38000011,15.5699997,42625700,50050343.07,22.11671066,30.90999985,32,29,29.04000092,50050200
27-10-2008,27-10-2008,27-10-2008,27-10-2008,27-10-2008,27-10-2008,73489901.28,17.59085655,20.53000069,21.79999924,20.48999977,20.87000084,73489800,709,12209484.92,102.5189667,117.3000031,127.5999985,116.5,121,12208900,,,,,,,,,,,,,,,,20595461.56,78.40795136,92.87999725,102,91.47000122,96.80000305,20595000,62712863.53,25.195364,34,35.90000153,33.33000183,35.09999847,62712700,42921570.28,11.13104916,13.72999954,16.3199997,13.72999954,15.36999989,42921500,48569145.72,22.05948067,30.82999992,32.15000153,30.26000023,30.42000008,48569000
28-10-2008,28-10-2008,28-10-2008,28-10-2008,28-10-2008,28-10-2008,110456707.3,19.72437477,23.02000046,23.27000046,20.02000046,21.29000092,110456600,710,15089525.1,117.2019959,134.1000061,135.5,115.4000015,122.9000015,15088900,,,,,,,,,,,,,,,,50067049.02,78.99040985,93.5699997,97.25,82.22000122,96.98999786,50066600,73082670.65,27.86310196,37.59999847,37.72000122,32.52000046,34.95000076,73082500,125704868.2,12.3227911,15.19999981,15.5,10.14999962,15.01000023,125704800,62933555.88,24.65680504,34.45999908,34.45999908,30.54999924,31.75,62933400
29-10-2008,29-10-2008,29-10-2008,29-10-2008,29-10-2008,29-10-2008,110623310.4,19.12460136,22.3199997,23.80999947,22.10000038,23,110623200,711,13053741.93,112.8320618,129.1000061,139.6000061,127.9000015,132.5,13053100,,,,,,,,,,,,,,,,27770364.82,82.44316101,97.66000366,102.7099991,88.66000366,93.34999847,27769900,61823473.17,26.46254158,35.70999908,38.38000107,35.50999832,37.11000061,61823300,62602171.67,11.96607971,14.76000023,16.54000092,13.39999962,15,62602100,69966155.21,22.9753437,32.11000061,34.20999908,31.85000038,34.06000137,69966000
30-10-2008,30-10-2008,30-10-2008,30-10-2008,30-10-2008,30-10-2008,77086711.26,19.5187397,22.78000069,23.47999954,22.17000008,23.30999947,77086600,712,10087544.42,116.0179062,131.1000061,135,127.5999985,134.6999969,10086900,,,,,,,,,,,,,,,,29700858.44,76.9137497,91.11000061,101.25,88.01000214,101.1600037,29700400,47372176.42,27.87792587,37.61999893,38,36.02999878,36.88999939,47372000,43123476.09,13.04432297,16.09000015,16.29999924,14.92000008,15.73999977,43123400,57909052.74,22.78214455,31.84000015,33.25,31.71999931,33.15000153,57908900
31-10-2008,31-10-2008,31-10-2008,31-10-2008,31-10-2008,31-10-2008,134621313.7,20.70973969,24.17000008,24.17000008,22.35000038,22.35000038,134621200,713,9197653.597,120.796608,136.5,138.1999969,128.8000031,129.3000031,9197000,,,,,,,,,,,,,,,,24881641.77,78.08715057,92.5,95,87.19999695,88.98000336,24881200,86949087.64,30.56791115,41.25,41.25,37.27999878,37.29000092,86948900,41919781.62,14.16310597,17.46999931,18.48999977,15.64999962,15.85000038,41919700,63355956.11,24.363451,34.04999924,34.56000137,31.54000092,31.60000038,63355800
03-11-2008,03-11-2008,03-11-2008,03-11-2008,03-11-2008,03-11-2008,59182414.97,20.22991371,23.61000061,24.05999947,23.10000038,23.96999931,59182300,714,7105177.106,123.8055267,139.8999939,142.3000031,134.6000061,136.5,7104500,,,,,,,,,,,,,,,,19796638.86,75.20847321,89.08999634,95.25,87.30999756,92,19796200,45060093.61,30.18257713,40.72999954,41.25,40.20000076,41.25,45059900,26330686.4,14.5927763,18,18.79999924,17.12999916,17.87999916,26330600,37362560.02,24.18457413,33.79999924,34.47000122,33.40999985,34.15999985,37362400
04-11-2008,04-11-2008,04-11-2008,04-11-2008,04-11-2008,04-11-2008,89542717.67,21.01819801,24.53000069,24.62000084,23.46999931,24.03000069,89542600,715,8021212.112,129.9116974,146.8000031,148.1000061,143.1000061,144.1999969,8020500,,,,,,,,,,,,,,,,22106148.07,80.19760895,95,95,87.18000031,90.69000244,22105700,48917297.97,31.24966812,42.16999817,42.41999817,40.88000107,41.25,48917100,27694789.57,15.32241917,18.89999962,19.25,17.64999962,18.45000076,27694700,47060463.88,25.12190437,35.11000061,35.25,33.91999817,34.47999954,47060300
05-11-2008,05-11-2008,05-11-2008,05-11-2008,05-11-2008,05-11-2008,88416910.41,18.63620377,21.75,24.35000038,21.55999947,24.11000061,88416800,716,10737853.07,111.7700882,126.3000031,146,124.8000031,144.1999969,10737200,,,,,,,,,,,,,,,,15693535.23,73.80714417,87.43000031,94.70999908,86.5,92.77999878,15693100,53525091.13,29.06360817,39.22000122,42.5,38.61999893,41.72999954,53524900,26645185.92,13.83070278,17.05999947,19.26000023,16.89999962,18.87000084,26645100,53767755.51,22.889328,31.68000031,35,31.30999947,34.63000107,53767600
06-11-2008,06-11-2008,06-11-2008,06-11-2008,06-11-2008,06-11-2008,118548901.2,17.23955536,20.12000084,22.30999947,19.95999908,21.62000084,118548800,717,15281785.75,101.9470673,115.1999969,130.6999969,113.0999985,124.8000031,15281200,,,,,,,,,,,,,,,,25933502.98,68.14264679,80.72000122,88.80000305,79.41000366,85.91000366,25933100,56467283.19,28.35220146,38.25999832,39.75999832,37.86000061,38.95999908,56467100,34423277.16,12.47682762,15.39000034,17.44000053,15.18999958,16.65999985,34423200,119015038.3,20.78680229,28.77000046,30.96999931,28,29.78000069,119014900
07-11-2008,07-11-2008,07-11-2008,07-11-2008,07-11-2008,07-11-2008,82003299.18,17.5565815,20.48999977,20.73999977,19.95000076,20.44000053,82003200,718,9972876.702,104.6019516,118.1999969,120.4000015,114.5,119,9972300,,,,,,,,,,,,,,,,31450781.74,65.66073608,77.77999878,81.84999847,75,81.44999695,31450400,50210978.94,27.97426224,37.75,38.52000046,36.47000122,38.22999954,50210800,29934776.49,12.95514107,15.97999954,16.67000008,15.11999989,15.76000023,29934700,291576534.8,21.3142376,29.5,29.5,27.04999924,27.39999962,291576400
10-11-2008,10-11-2008,10-11-2008,10-11-2008,10-11-2008,10-11-2008,79599897.41,16.69117165,19.47999954,21.13999939,19.04999924,21.04999924,79599800,719,8991766.604,99.20370483,112.0999985,122.8000031,110.5,122,8991200,,,,,,,,,,,,,,,,47451057.82,60.11446381,71.20999908,79.22000122,68.51000214,78.76999664,47450700,41558675.8,26.98126411,36.40999985,38.47999954,35.65000153,38.27999878,41558500,29810973.87,11.82014751,14.57999992,16.65999985,14.14999962,16.65999985,29810900,80723437.31,20.67842674,28.62000084,30.03000069,28.04000092,29.94000053,80723300
11-11-2008,11-11-2008,11-11-2008,11-11-2008,11-11-2008,11-11-2008,103837291.4,16.01428032,18.69000053,19.32999992,18.25,19.14999962,103837200,720,14035730.78,95.57537842,108,112.9000015,103.4000015,110.9000015,14035200,,,,,,,,,,,,,,,,47574249.18,63.0437851,74.68000031,75.41999817,66.68000031,69.36000061,47573900,61577571.83,26.93680382,36.34999847,37.45000076,35.27000046,35.8199997,61577400,46738866.81,11.41479397,14.07999992,14.43999958,12.80000019,14.07999992,46738800,64961935.08,20.83015633,28.82999992,29.53000069,27.94000053,27.95000076,64961800
12-11-2008,12-11-2008,12-11-2008,12-11-2008,12-11-2008,12-11-2008,101948685.8,14.56622219,17,18.84000015,17,18.35000038,101948600,721,16092093.81,85.3098526,96.40000153,110.5999985,95.19999695,106.3000031,16091600,,,,,,,,,,,,,,,,34436933.34,56.38315964,66.79000092,73.63999939,64.54000092,71.98999786,34436600,56726266.22,25.61775017,34.5699997,36.29999924,34.31000137,35.41999817,56726100,34221261.07,9.67987442,11.93999958,13.94999981,11.93999958,13.56000042,34221200,64430432.06,19.72469711,27.29999924,29.42000008,27.29999924,28.3199997,64430300
13-11-2008,13-11-2008,13-11-2008,13-11-2008,13-11-2008,13-11-2008,197772181.2,14.65190506,17.10000038,17.39999962,14.88000011,17.15999985,197772100,722,27693457.73,83.62847138,94.5,99,82.69999695,97.90000153,27693000,,,,,,,,,,,,,,,,39994328.28,59.08453369,69.98999786,70.40000153,61.02000046,67.79000092,39994000,74523770.4,27.55928421,37.18999863,37.5,33.5,34.65000153,74523600,58075460.38,10.70948124,13.21000004,13.35000038,10.77000046,12.34000015,58075400,86007732.71,21.01800537,29.09000015,29.34000015,25.75,27.51000023,86007600
14-11-2008,14-11-2008,14-11-2008,14-11-2008,14-11-2008,14-11-2008,124550681.6,14.06925774,16.42000008,18.04000092,16.20000076,16.84000015,124550600,723,28157366.05,84.24792481,95.19999695,101.0999985,87.90000153,97.59999847,28156900,,,,,,,,,,,,,,,,22186626.03,56.33249664,66.73000336,70,65.12000275,67.84999847,22186300,55941167.41,25.5436573,34.47000122,36.90999985,34.15999985,36.33000183,55941000,34968959.15,9.752840996,12.02999973,13.18999958,11.51000023,12.67000008,34968900,69123335.21,20.75790215,28.72999954,29.88999939,27.62999916,28.20000076,69123200
17-11-2008,17-11-2008,17-11-2008,17-11-2008,17-11-2008,17-11-2008,130129675.4,12.8782568,15.02999973,16.28000069,14.97999954,16.20999908,130129600,724,16756246.77,78.67266083,88.90000153,98.09999847,87.5,93.59999847,16755800,,,,,,,,,,,,,,,,20299708.11,52.75316238,62.49000168,66.33000183,61.75,64.79000092,20299400,57560558.24,24.28388214,32.77000046,34.86999893,32.5,33.8199997,57560400,29177855.32,9.096165657,11.22000027,12.35000038,11.01000023,11.64000034,29177800,64412931.59,20.10763359,27.82999992,28.72999954,26.72999954,28.19000053,64412800
18-11-2008,18-11-2008,18-11-2008,18-11-2008,18-11-2008,18-11-2008,149127673.6,13.01534748,15.18999958,15.72000027,14.53999996,15.17000008,149127600,725,21272215.98,73.98239899,83.59999847,89.90000153,78.90000153,89.59999847,21271800,,,,,,,,,,,,,,,,25737403.18,52.3648262,62.02999878,65.5,60.56000137,62.72999954,25737100,67807852.18,23.81702614,32.13999939,33.09999847,30.36000061,32.75999832,67807700,36864856.4,9.752840996,12.02999973,12.32999992,11.01000023,11.27999973,36864800,81619929.02,19.65244865,27.20000076,28.37000084,25.82999992,27.96999931,81619800
19-11-2008,19-11-2008,19-11-2008,19-11-2008,19-11-2008,19-11-2008,173059767,11.19028664,13.06000042,14.97999954,12.93000031,14.81000042,173059700,726,34145448.34,56.63726425,64,83.30000305,62.5,81.90000153,34145100,,,,,,,,,,,,,,,,30481781.08,46.58214951,55.18000031,63.45000076,54.54000092,61.33000183,30481500,90226341.56,21.09741402,28.46999931,32.02000046,28.28000069,31.69000053,90226200,38980152.15,8.309773445,10.25,11.88000011,9.930000305,11.77999973,38980100,86670120.6,17.62940788,24.39999962,27.20000076,24.27000046,27.10000038,86670000
20-11-2008,20-11-2008,20-11-2008,20-11-2008,20-11-2008,20-11-2008,196136557.9,9.639415741,11.25,13.23999977,11,12.81000042,196136500,727,72437557.48,41.68146896,47.09999847,63.5,43.90000153,61.29999924,72437300,,,,,,,,,,,,,,,,55618256.44,43.89764404,52,57.54000092,49,54,55618000,160730019.5,17.32552147,23.37999916,28.70999908,22.3199997,27.73999977,160729900,51671646.78,7.458528042,9.199999809,11.13000011,9,9.989999771,51671600,110888210.1,16.27829933,22.53000069,25.44000053,22,23.87999916,110888100
21-11-2008,21-11-2008,21-11-2008,21-11-2008,21-11-2008,21-11-2008,229691555.5,9.827915192,11.47000027,12.15999985,10.01000023,12.07999992,229691500,728,102772711.3,33.36289215,37.70000076,55.29999924,30.5,54.40000153,102772500,,,,,,,,,,,,,,,,39591754.8,45.0035286,53.31000137,54.54000092,47.40999985,54.54000092,39591500,194075107.4,16.8364296,22.71999931,24.42000008,19.69000053,23.73999977,194075000,49402046.91,8.147637367,10.05000019,10.21000004,8.800000191,9.699999809,49402000,139652203.8,15.72195816,21.76000023,23.51000023,19.88999939,22.92000008,139652100
24-11-2008,24-11-2008,24-11-2008,24-11-2008,24-11-2008,24-11-2008,197880567,12.50125122,14.59000015,14.85000038,12.43000031,12.59000015,197880500,729,80378590.85,52.65495682,59.5,65,52.5,61.20000076,80378300,,,,,,,,,,,,,,,,44615705.83,56.91497421,67.41999817,70.09999847,55.27000046,56.13000107,44615400,137382322.8,20.43788719,27.57999992,28.34000015,22.5,23.92000008,137382200,67867859.07,10.84729767,13.38000011,13.61999989,10.60999966,10.60999966,67867800,99328316.71,18.79988098,26.02000046,26.15999985,22.75,22.97999954,99328200
25-11-2008,25-11-2008,25-11-2008,25-11-2008,25-11-2008,25-11-2008,145943072.1,12.68118095,14.80000019,15.5,13.90999985,15.22999954,145943000,730,46312301.81,53.80539322,60.79999924,65.80000305,57.5,63.90000153,46312000,,,,,,,,,,,,,,,,38662744.81,60.59562683,71.77999878,74.5,66.51999664,71.41000366,38662400,105430940.7,22.06076813,29.77000046,30.70999908,28.5,29.62999916,105430800,50141969.09,11.56882954,14.27000046,15.61999989,13.43000031,14.19999981,50141900,78431426.83,19.47182083,26.95000076,28.40999985,25.02000046,26.97999954,78431300
26-11-2008,26-11-2008,26-11-2008,26-11-2008,26-11-2008,26-11-2008,118890872.2,13.22098827,15.43000031,15.46000004,13.75,14.3199997,118890800,731,38172329.29,62.38948822,70.5,73.90000153,60.79999924,61.70000076,38172000,,,,,,,,,,,,,,,,25007258.56,64.58017731,76.5,78.44999695,69.40000153,69.62999725,25006900,55645040.99,22.69064522,30.62000084,30.75,28.17000008,28.76000023,55644900,27874768.02,11.75529194,14.5,14.90999985,13.30000019,13.55000019,27874700,56597830.33,20.70009804,28.64999962,28.79999924,25.82999992,26.35000038,56597700
28-11-2008,28-11-2008,28-11-2008,28-11-2008,28-11-2008,28-11-2008,52660177.4,13.92359257,16.25,16.38999939,15.40999985,15.43000031,52660100,732,25077789.76,73.36294556,82.90000153,84.80000305,74.19999695,74.5,25077400,,,,,,,,,,,,,,,,11525377.04,66.68222046,78.98999786,81.19000244,74.23999786,75.94000244,11525000,22787647.54,23.46132851,31.65999985,31.93000031,30.12999916,30.36000061,22787500,13238769.88,11.95796681,14.75,14.97999954,13.98999977,14.19999981,13238700,28138734.66,20.87350273,28.88999939,29.01000023,27.52000046,28.37000084,28138600
01-12-2008,01-12-2008,01-12-2008,01-12-2008,01-12-2008,01-12-2008,127347467.8,11.01035023,12.85000038,15.60000038,12.77000046,15.59000015,127347400,733,31481543.18,57.07973862,64.5,79.19999695,63.40000153,79,31481200,,,,,,,,,,,,,,,,28593037.06,55.51364517,65.76000214,75.80000305,64.19000244,75.80000305,28592700,70984632.87,19.35597038,26.12000084,30.70000076,26.02000046,30.67000008,70984500,36151260.06,9.201557159,11.35000038,14.22999954,11.35000038,13.93000031,36151200,76566419.26,16.91411018,23.40999985,28.04000092,22.86000061,28.04000092,76566300
02-12-2008,02-12-2008,02-12-2008,02-12-2008,02-12-2008,02-12-2008,136087267.7,12.31274128,14.36999989,14.68999958,12.90999985,13.46000004,136087200,734,32692639.29,63.89389801,72.19999695,74.59999847,59.40000153,69.19999695,32692300,,,,,,,,,,,,,,,,35317010.74,54.87204361,65,67,60.22000122,63.65000153,35316700,81316129.72,21.14187622,28.53000069,28.89999962,24.61000061,26.54000092,81316000,36295656.58,9.760949135,12.03999996,12.42000008,10.85000038,11.51000023,36295600,80340617.47,18.70595551,25.88999939,26.12999916,22.5699997,24.17000008,80340500
03-12-2008,03-12-2008,03-12-2008,03-12-2008,03-12-2008,03-12-2008,128501070.5,13.18909264,15.05000019,15.18000031,13.39000034,13.69999981,128501000,735,31407561.3,69.20365143,78.19999695,78.40000153,66.80000305,68.69999695,31407200,,,,,,,,,,,,,,,,29036622.22,58.20656967,68.94999695,69.87000275,62.11999893,63.0699997,29036300,64914337.89,22.41646957,30.25,30.73999977,27.04000092,27.44000053,64914200,41063061.82,11.22833347,13.85000038,14.10000038,11.17000008,11.47000027,41063000,72933026.51,20.30271339,28.10000038,28.5,24.75,24.86000061,72932900
04-12-2008,04-12-2008,04-12-2008,04-12-2008,04-12-2008,04-12-2008,107562170.9,12.5668869,14.34000015,15.35999966,13.93000031,14.73999977,107562100,736,25963869.59,65.48681641,74,81,73,76.09999847,25963500,,,,,,,,,,,,,,,,23838829.42,57.00784683,67.52999878,70.65000153,66.04000092,68.19000244,23838500,80719746.6,23.03152084,31.07999992,32.90000153,29.75,29.84000015,80719600,45642969.16,12.11200714,14.93999958,15.67000008,13.10000038,13.34000015,45642900,60716730.94,19.90532875,27.54999924,29.15999985,26.78000069,27.54000092,60716600
05-12-2008,05-12-2008,05-12-2008,05-12-2008,05-12-2008,05-12-2008,140156671.7,13.35560322,15.23999977,15.46000004,13.75,13.89999962,140156600,737,21521773.13,68.23017883,77.09999847,83.59999847,71.69999695,72.5,21521400,,,,,,,,,,,,,,,,23812033.39,59.70078659,70.72000122,71.19999695,65.01999664,66.75,23811700,73599352.2,24.71368408,33.34999847,34,29.72999954,30.40999985,73599200,36511372.9,12.74435997,15.72000027,15.89999962,13.96000004,14.57999992,36511300,69303035.25,21.63215065,29.94000053,30,26.57999992,27.10000038,69302900
08-12-2008,08-12-2008,08-12-2008,08-12-2008,08-12-2008,08-12-2008,164101583.7,15.63411713,17.84000015,18,16.04999924,16.19000053,164101500,738,22911308.46,74.95587921,84.69999695,86.30000305,80.19999695,82.30000305,22910900,,,,,,,,,,,,,,,,22756368.2,65.12890625,77.15000153,78.52999878,73.51999664,73.87000275,22756000,84589468.8,27.04055786,36.49000168,37.70000076,33.59999847,33.97000122,84589300,34955278.04,13.21457005,16.29999924,16.90999985,15.31000042,16.30999947,34955200,70930849.85,23.59739304,32.65999985,32.72999954,30.21999931,30.63999939,70930700
